Date,Close,High,Low,Open,Volume
2021-09-02,142.22879028320312,143.24812366153026,141.3158048383445,141.83878023493943,8813300
2021-09-03,141.36898803710938,142.60991670716706,141.06760805285984,142.16672596427387,7959700
2021-09-07,141.12083435058594,143.04428098852978,140.89923892881666,141.81221098449714,9285600
2021-09-08,140.49142456054688,141.4487179092716,140.08368324484582,140.83711269827214,7852700
2021-09-09,141.10305786132812,142.5567228228277,140.11917396192183,140.28758859269243,7904300
2021-09-10,139.4810028076172,142.45924538990155,139.3569099302349,142.31742109429058,8311600
2021-09-13,141.6969451904297,141.86535983714055,140.11032827820648,140.51805618856187,10052800
2021-09-14,139.22398376464844,143.00882398489216,138.5060032077132,142.2199447921944,11685600
2021-09-15,140.19009399414062,140.65987508269663,138.69210717304,138.91370253651385,11691500
2021-09-16,140.12808227539062,142.57450446830256,139.35693451029184,141.29811263288966,10880900
2021-09-17,139.7646026611328,140.94349146180744,139.16186984430382,139.49869908024112,25581600
2021-09-20,135.58091735839844,136.99911961370339,133.39155401713145,136.40524564412402,15819900
2021-09-21,135.5986328125,136.99025820546208,135.24408563632394,136.08614532357296,8999900
2021-09-22,138.1957244873047,139.38347229293274,137.47775773203858,137.56638775515776,11236200
2021-09-23,142.86697387695312,143.33676854859056,139.7557794588898,140.04828699778437,12336100
2021-09-24,144.515625,145.00313750030534,142.54787063304417,143.09742280151156,10102400
2021-09-27,148.00799560546875,148.38027425401413,145.90727554399484,146.25296382658053,13220900
2021-09-28,147.21023559570312,150.06438500015915,146.83795700274467,148.6461692435583,13387900
2021-09-29,147.09498596191406,147.93704556019853,146.2883756674588,147.32545377467633,7777100
2021-09-30,145.09181213378906,148.01687423706542,144.29406054647163,147.954821030504,13161200
2021-10-01,148.1409454345703,149.1780101736386,145.01201980021406,145.36656699259166,11285000
2021-10-04,147.98135375976562,151.07482933297902,146.89996750323166,147.99908517260695,14120000
2021-10-05,150.39797973632812,151.7177257496521,148.62344635948992,149.1049843200802,12292900
2021-10-06,150.71897888183594,150.79031833267277,148.0259724408329,149.80050556305105,8692600
2021-10-07,151.6731414794922,152.9393863370158,151.18269117389224,152.6629544211171,10195400
2021-10-08,151.78903198242188,152.7877570055906,150.96864876958927,151.61069017208573,8190100
2021-10-11,148.5966796875,152.74318506505367,148.43617612240683,152.30624962233819,12154700
2021-10-12,147.45529174804688,148.6412847771938,146.92917852953678,147.8030631169989,13032600
2021-10-13,143.56736755371094,147.4998682783772,143.21068388442018,146.30496301898236,22753500
2021-10-14,145.76991271972656,146.25143699697023,142.72913500829483,144.23614856760418,15176800
2021-10-15,148.5699005126953,149.0692629835124,146.36734463800732,147.4463349533568,14267400
2021-10-18,148.51641845703125,150.35336504260107,147.94571647310073,148.45399133683782,12672900
2021-10-19,150.31773376464844,150.38905962187192,148.5432003191092,149.27440601184736,8053900
2021-10-20,152.34194946289062,152.36870006355534,149.32793506622872,150.07697909806566,8185600
2021-10-21,151.1470184326172,152.77887283078914,150.4157991869029,152.27058429072767,8415200
2021-10-22,153.1801300048828,153.45656187508905,151.32534508722364,151.6196152219426,8817900
2021-10-25,152.4310760498047,154.23235966088902,152.02087763291308,154.00942899241946,10159200
2021-10-26,152.84127807617188,153.8132662412064,152.07439594599043,152.4845944090869,8015100
2021-10-27,149.65785217285156,152.21709247731883,149.22090306446952,151.87824703634362,9847000
2021-10-28,151.91387939453125,152.04763235660454,149.7737503617072,150.07693281347903,7212900
2021-10-29,151.4947967529297,153.59035092503674,151.04893532112914,152.64511326006627,8140100
2021-11-01,151.41452026367188,153.67057765206982,150.7100516966302,153.41197044410453,7435500
2021-11-02,152.01197814941406,153.0998809920009,150.62980516678888,151.41452554022447,7173800
2021-11-03,152.0654754638672,152.60051454241906,150.8348937471633,151.70879181590527,8402700
2021-11-04,150.06802368164062,151.77121749132905,148.46293353060216,151.59287565305922,9574200
2021-11-05,149.85400390625,151.6731122449432,149.28330191699246,150.61196004461854,7975600
2021-11-08,150.75462341308594,152.4132280245315,150.46927925115722,150.74571108529693,6413700
2021-11-09,149.61325073242188,150.2285416432765,148.56102435652167,149.2298164584749,7990300
2021-11-10,149.47056579589844,150.65655870836895,148.9979538180896,149.3189745583569,6999200
2021-11-11,149.46165466308594,150.41579095562895,148.82852550677035,149.38140287902908,5815300
2021-11-12,148.7928466796875,149.57756699088696,147.7762833704556,149.4973016087992,8113400
2021-11-15,148.52537536621094,149.6221908069491,148.02601268121188,149.10500345935196,6492500
2021-11-16,147.45529174804688,148.98014381598173,147.24127336461063,148.97121787920673,9706100
2021-11-17,146.66165161132812,147.6336262083905,145.69858934398377,147.3215313889373,9909600
2021-11-18,145.39544677734375,147.00055099698508,144.95849758219822,146.59035240494907,8122500
2021-11-19,143.49603271484375,144.5571850340446,142.18519909778507,143.83489173619805,12193600
2021-11-22,146.55467224121094,148.00817139687794,145.34192848522724,146.38524270369217,14549900
2021-11-23,150.05909729003906,150.30877856154126,147.46418092556044,147.58010923254673,12354400
2021-11-24,148.8820343017578,151.09350288182597,148.4183346682146,150.2196184085635,9629800
2021-11-26,144.39666748046875,145.0387089894779,141.62342261546195,144.583935256684,13619300
2021-11-29,143.7724609375,146.93807954825382,142.51514215060834,145.62724596466452,12104400
2021-11-30,141.63233947753906,143.2374433014271,141.15080152706733,141.92660964580276,18922600
2021-12-01,140.79408264160156,145.5915546474985,140.7138308721203,143.56734050873646,12253400
2021-12-02,143.754638671875,145.5737471981936,141.60558345683899,142.5240568529297,12969900
2021-12-03,141.1508026123047,144.30750909132325,140.1699156504948,144.01323892079705,12681800
2021-12-06,142.81832885742188,145.00304702583506,142.19412561024816,143.576285083772,11186500
2021-12-07,144.96737670898438,145.69858230221814,143.71004434239103,144.3520858229234,9851600
2021-12-08,143.30877685546875,145.5915850413227,142.82723892484046,145.04763359027078,11705700
2021-12-09,143.08584594726562,143.50494314363885,141.47181625566503,142.36353905237672,11189600
2021-12-10,142.51519775390625,144.1916279927027,141.8999066146173,143.85278245440742,10405400
2021-12-13,140.82086181640625,142.48837908494812,140.25015977323721,142.22978546192576,12069000
2021-12-14,141.8998565673828,143.4692838307284,140.2680021755229,140.40175515575305,12563600
2021-12-15,140.83871459960938,142.54190857513072,140.31260136317442,142.54190857513072,14014200
2021-12-16,143.041259765625,144.29859219812784,141.51640776777535,143.02342149950582,19542800
2021-12-17,139.78643798828125,142.1227605883317,138.37751456574014,142.06925940628457,28082000
2021-12-20,137.27178955078125,137.94949387940008,135.39916650722324,137.78006439559334,15148000
2021-12-21,139.1890106201172,140.16098522073239,138.29728780708814,138.5826456384304,11291300
2021-12-22,139.73294067382812,140.05396138160395,138.43103318595428,138.88580685254996,7273000
2021-12-23,140.23231506347656,141.890919926252,140.18773981116968,140.54442346928099,8055200
2021-12-27,141.0348663330078,141.07052925431128,139.41192447822218,140.53550379510722,6188100
2021-12-28,141.46290588378906,142.8094024270783,140.9635432877774,141.0705456707484,6342300
2021-12-29,141.3915557861328,142.34570565118904,141.02594619634814,141.65016300099873,6398900
2021-12-30,141.32022094726562,142.88966173255616,141.222130898185,141.88201064714664,6948200
2021-12-31,141.2042999267578,142.04250786452585,140.85652860585765,141.29346403591148,5805900
2022-01-03,144.1915740966797,145.02979570607448,142.23869898683654,142.5508074096061,13120900
2022-01-04,149.65785217285156,150.32664433101783,146.44764437100898,146.51898383400675,20195800
2022-01-05,146.92178344726562,151.03035618035662,146.87692731344697,150.5459455243577,17539400
2022-01-06,148.48269653320312,150.14226409057565,147.00252614681173,149.72962048334253,14047500
2022-01-07,149.953857421875,150.28576812918556,148.07000955795544,148.61722146599544,13913300
2022-01-10,150.09742736816406,151.8825839638644,148.4916679502889,151.66729639993684,12922500
2022-01-11,150.2499237060547,151.17390264766982,149.19137635202188,150.94065620808104,11854100
2022-01-12,151.10214233398438,152.1337651012082,149.97182784699717,151.12008752741153,12568000
2022-01-13,150.9137725830078,152.33114191706343,150.6087726940547,151.0124506280425,13623400
2022-01-14,141.6380157470703,144.45480772069783,140.7499138142531,144.21259561389923,40158400
2022-01-18,135.699462890625,139.7452341270361,135.04459347863929,139.7452341270361,32324800
2022-01-19,133.60031127929688,136.5606379872775,133.25943479672728,135.9685835962169,22380000
2022-01-20,132.4610137939453,135.1073606499794,132.191890758651,133.6541154228227,14860800
2022-01-21,130.14659118652344,132.3264592549663,129.41996849704248,132.31749350518086,20705400
2022-01-24,130.03001403808594,130.505459020239,125.20379712835866,127.6348439332284,28471400
2022-01-25,131.4473876953125,131.73445605784812,126.29821186975613,128.86382718518345,18915900
2022-01-26,132.6942901611328,135.07152845299575,130.93604463603194,133.41194726222673,20709100
2022-01-27,130.35292053222656,134.90106087312225,129.2943870928278,134.03986975767492,17536800
2022-01-28,131.5191192626953,131.65367396618265,127.53613578143928,129.34821668802778,14117000
2022-01-31,133.3042755126953,133.47470689018692,129.77879207420813,130.64894890234572,13985700
2022-02-01,135.59182739257812,135.87889573278292,133.03519171746692,133.38504770198412,14584900
2022-02-02,134.5063934326172,135.40346153480812,132.82888046173548,135.00874937973643,12441100
2022-02-03,133.3939971923828,136.04034482323263,133.02619605939879,134.5601882279928,12474900
2022-02-04,136.85665893554688,137.69990484260524,133.45677805701527,133.75281206831244,16654400
2022-02-07,137.3141632080078,137.80753950612325,135.32267176386145,137.4935740153377,12572300
2022-02-08,139.89773559570312,142.16731627675307,138.866112990924,139.04552383242864,20411400
2022-02-09,140.48080444335938,141.22535857365736,139.7810927466176,140.4718250061149,9131100
2022-02-10,139.89773559570312,142.66070635701823,139.24287986453473,140.53465982443993,16455600
2022-02-11,138.07669067382812,141.9071744713745,137.2244788993741,139.59273762754455,16830000
2022-02-14,136.79391479492188,137.861414299165,134.84727872741155,137.00920237109145,17026500
2022-02-15,138.79429626464844,139.88871980093035,138.01385185480467,138.60590605115257,9500000
2022-02-16,139.04551696777344,140.03229707958658,137.91521640274402,137.91521640274402,9076500
2022-02-17,135.84298706054688,137.9062459914781,135.16122037658988,137.25139024977136,11367500
2022-02-18,136.4799041748047,138.27403990140297,135.5738705606135,136.47093842391266,11733300
2022-02-22,136.23770141601562,137.46669378146026,134.9279899106364,135.09843500652676,11333500
2022-02-23,133.385009765625,137.52049275933598,132.7391198720352,137.35901344185453,11799000
2022-02-24,129.67117309570312,130.0658851782874,125.39215520138974,128.22689316888548,25655100
2022-02-25,132.73916625976562,134.67683661768356,129.99414009680157,130.2991399619814,18367700
2022-02-28,127.2042236328125,130.12865989067305,126.37892285491631,128.77409236741448,31315300
2022-03-01,122.4049301147461,126.02011318528481,119.8303492455193,125.62540106146498,36840400
2022-03-02,124.9436264038086,125.62539313674434,122.54845655427278,123.15845620666198,19405600
2022-03-03,124.05549621582031,126.46861071355515,122.95210668851387,125.44595400060012,16640800
2022-03-04,120.56592559814453,121.48093872915727,118.7717897190759,121.05034995086852,21016000
2022-03-07,115.91016387939453,119.03195672916887,115.67691743579225,118.56547753013588,27560100
2022-03-08,115.09379577636719,118.22455348285477,114.16981023910688,116.29586328366138,19207800
2022-03-09,119.70475006103516,121.3194751170721,118.80768210636694,119.22032570013873,17536200
2022-03-10,118.2873764038086,119.71371111054437,116.90589783067844,118.2873764038086,15604200
2022-03-11,115.62310028076172,120.27888564488445,115.20147720270465,118.85255073222608,20061800
2022-03-14,116.77133178710938,119.23826861534666,115.92808573571372,116.13442121683083,15786900
2022-03-15,118.84355163574219,119.80342085968103,117.63251818286528,118.23355203367143,15096600
2022-03-16,124.15420532226562,124.23495184501412,120.59284427875663,120.98755638758453,20354900
2022-03-17,125.72406005859375,125.759950439783,121.92946669393392,122.77271270567384,17050500
2022-03-18,125.67919921875,126.35200004178792,124.20800863323379,125.75993203235427,23656500
2022-03-21,125.27552795410156,126.27127388012174,124.45022712081358,125.90348644062438,12676100
2022-03-22,127.93981170654297,129.11496839368772,127.13245612110323,127.62584617361375,13548600
2022-03-23,125.39215850830078,127.01584932779477,124.87185744827899,126.46863732399346,12093200
2022-03-24,126.20850372314453,126.22644891648844,124.79113458875781,125.85864773788383,10017600
2022-03-25,127.31187438964844,128.44217501292624,126.30716272451261,126.56730639203177,8383500
2022-03-28,126.36996459960938,126.45967687475002,123.70567154835436,125.58951982093696,10818100
2022-03-29,126.64806365966797,128.81898043650057,125.80483117121783,128.5947134188104,11316500
2022-03-30,126.07390594482422,127.4912747491295,125.50876252373666,127.29391873282314,8771000
2022-03-31,122.28832244873047,125.90350557455393,122.23448686797296,125.43702635852675,17353900
2022-04-01,121.38223266601562,123.26608037909097,120.02766531799837,123.257100941341,15721300
2022-04-04,121.9205093383789,122.84448823916672,119.21136027516562,120.31475002974481,17416400
2022-04-05,120.50164794921875,122.36330317195386,120.20341961893156,121.16137143271622,12110300
2022-04-06,118.82978820800781,119.79675851151022,118.35081916045061,118.91111945239349,12914700
2022-04-07,118.46829986572266,119.21838689415645,116.33552644440243,118.34177999283213,12994200
2022-04-08,120.6372299194336,121.00774354023187,118.8297952808065,118.9924577792596,13126900
2022-04-11,120.19440460205078,121.91146200908439,119.80581277010513,120.19440460205078,10466400
2022-04-12,118.87495422363281,121.62226222927445,118.11583508640162,119.4171900585866,12989900
2022-04-13,115.043212890625,116.80545883465285,113.87741676810822,114.71787411714051,30838000
2022-04-14,113.97683715820312,115.94694130010609,112.98274253559714,114.32024727658388,18835200
2022-04-18,116.09154510498047,116.79644358494293,113.45268501524188,113.5701657969634,11834400
2022-04-19,118.49541473388672,118.67616923591996,115.88367213924273,116.08249105977335,15015400
2022-04-20,118.91112518310547,120.6552929706008,118.69422806465955,119.76062165997892,13430200
2022-04-21,117.98932647705078,120.02269036750445,117.44710438004198,119.4895004790748,12174200
2022-04-22,114.60039520263672,117.95319264604935,114.49195353307734,117.73629551729815,14318800
2022-04-25,114.56423950195312,114.88054607395067,111.25663775728529,113.87741931573453,17149000
2022-04-26,111.17530059814453,114.23890862656471,111.03974851730746,112.63932512452813,17209500
2022-04-27,109.72935485839844,111.66330936313132,109.54861415311751,110.55174092550332,17215200
2022-04-28,111.46448516845703,111.74464221162738,109.47630992531687,110.98551611682517,13015600
2022-04-29,107.8676986694336,111.70849723680001,107.45198953422596,111.20241774955869,14874800
2022-05-02,108.8527603149414,109.08772877433148,106.83747433251453,108.33764166212026,18545000
2022-05-03,111.1843490600586,112.21458633002966,109.15098493856574,109.82877297906336,15720900
2022-05-04,114.86247253417969,115.13359049410413,110.92226438022381,110.97649210909837,17128500
2022-05-05,111.9886474609375,113.95875147359433,110.39810995874578,113.19059313864258,15055400
2022-05-06,111.80789947509766,112.32301803273535,109.51245682857419,111.88019850998393,14417900
2022-05-09,110.12698364257812,111.45544909125786,108.89792764208636,110.3529129530389,14312300
2022-05-10,107.44294738769531,111.8621243567012,106.24100174472149,111.25663543092608,16382400
2022-05-11,106.7651596069336,111.05781671505078,106.584418907676,107.81347496811165,14630300
2022-05-12,106.67478942871094,106.92782916600444,104.26186592618477,105.73492262246667,16318800
2022-05-13,107.62367248535156,108.67198769277212,106.60247458417649,107.91286859345217,10443200
2022-05-16,106.87361907958984,107.95807717553483,105.94279128318739,107.12665884232258,10269000
2022-05-17,110.41619110107422,111.1301286672963,109.17809579334987,109.38595382698577,11160200
2022-05-18,108.52739715576172,110.2263899344582,108.021317721162,109.62090105451709,12664900
2022-05-19,106.9188003540039,108.12978522094872,106.30427226364752,106.81035868176338,12765800
2022-05-20,106.04218292236328,108.14784585136711,103.94555909675869,107.95806604887714,13150100
2022-05-23,112.60317993164062,114.38350420641545,108.85275156681057,108.86179067081902,24376700
2022-05-24,114.1937255859375,115.21492371545938,111.25664418073296,112.3862908750424,19324900
2022-05-25,114.989013671875,115.5493210084065,113.11831870798665,114.12144569244448,12780400
2022-05-26,116.9771728515625,117.65496084587582,115.86560440198564,116.01018869398546,15990900
2022-05-27,118.6309814453125,118.6309814453125,116.7060590600973,117.62785462635095,11177800
2022-05-31,119.49855041503906,120.32996878549703,117.22119244842379,117.6459269487551,17015000
2022-06-01,117.40192413330078,120.07691976449294,116.28130965612804,120.07691976449294,10768000
2022-06-02,119.2906723022461,119.29970451012328,116.28129232350196,117.39286063613095,8374800
2022-06-03,117.62786102294922,119.08284660003112,117.47423071849128,118.57676705837365,8596000
2022-06-06,117.2392349243164,119.6431261176573,116.99524119546945,118.46829093530317,11323500
2022-06-07,117.54652404785156,117.77245338864657,116.23612283953442,116.42590955324057,6722200
2022-06-08,115.67581176757812,116.98619906483145,114.68172413916363,116.57952904701233,8422100
2022-06-09,113.24481201171875,115.76619098655297,113.20866249254672,115.10647432759116,13560100
2022-06-10,108.03939819335938,111.51870816886237,107.83154019560759,110.78669252009769,12945200
2022-06-13,104.82215118408203,106.5934359856781,103.98169395168452,105.6083875933619,16805600
2022-06-14,103.07799530029297,106.02411569368229,102.31887606109719,104.42453907119632,13357900
2022-06-15,104.29801940917969,105.68973801718992,102.2736876442601,104.4877992193629,14083500
2022-06-16,102.50865173339844,103.2587387333875,101.09885497761422,102.89725044105892,16724900
2022-06-17,102.14715576171875,103.59310192751218,101.36092619693915,102.60805347215813,30919900
2022-06-21,104.67756652832031,105.76202442694503,103.96362910204657,104.71371604424984,11680500
2022-06-22,104.09015655517578,105.01194514678221,103.37621907681064,103.8190386133303,9842700
2022-06-23,102.95147705078125,104.09016282234957,100.74641144394799,103.93653253030116,11851500
2022-06-24,106.02411651611328,106.47597517956328,101.96642764888085,102.32791595860405,14841100
2022-06-27,105.17462158203125,107.09050482560198,104.50587268075745,106.69286698952862,11280500
2022-06-28,104.66854095458984,107.80444119495111,104.46972203868671,106.34041663724126,11590900
2022-06-29,104.19860076904297,105.57224794327648,103.68348221685349,104.83120008056852,9338400
2022-06-30,101.7676010131836,103.09606648611297,100.2493557433808,102.27368047151269,15172600
2022-07-01,103.06893920898438,103.40331012718342,100.45719731126168,101.80373387533949,10573600
2022-07-05,102.67691802978516,102.75896869914422,99.650037118661,100.99024674215688,12514200
2022-07-06,102.0113754272461,103.01425645258415,101.00849440190805,101.86550523822852,10656200
2022-07-07,104.59152221679688,104.7556305302339,103.3880635701938,103.47923330970208,10347400
2022-07-08,104.26329803466797,105.43940636977449,103.57951460419706,104.99266980949216,8807800
2022-07-11,102.89573669433594,104.14478366510028,102.31224202549255,103.52481970997854,7939500
2022-07-12,102.99601745605469,105.01089841403149,102.34870332568424,102.64045063734142,11250900
2022-07-13,102.02961730957031,102.54929248449999,100.63469314504873,101.88374015936986,12979900
2022-07-14,98.46481323242188,98.67450987671165,96.69609121331531,98.45569417246023,26204800
2022-07-15,102.97779846191406,103.8256903307363,98.1639634476224,99.52241842352208,18863900
2022-07-18,101.92021179199219,105.61263855488106,101.46435612083512,104.63710769683716,13977900
2022-07-19,104.44563293457031,104.79208764257848,102.7224993215758,103.14188563923433,11862300
2022-07-20,104.42742156982422,104.60976106222712,103.46100973963846,104.02626633957091,11667500
2022-07-21,105.13854217529297,105.33000070510592,103.3607080014549,104.33623877096178,11595900
2022-07-22,104.62799835205078,105.98644634031395,103.63422934569037,105.06561591265637,7645500
2022-07-25,105.04736328125,106.17788319691866,104.63708907673336,105.61261976118219,9394000
2022-07-26,103.40629577636719,105.37559555742885,103.05072891964305,104.46388424156075,10675100
2022-07-27,105.06558990478516,105.5214454751271,103.29687502180514,103.94418909699422,9337400
2022-07-28,104.6735610961914,105.74026849118914,103.50657186810258,105.07471625177361,10384800
2022-07-29,105.17501831054688,106.21436865768555,104.65534313697755,105.38470801865441,12944500
2022-08-01,104.12654113769531,104.94708265472225,103.0871908680628,104.39093823517094,14740400
2022-08-02,102.50370025634766,104.2997726043284,102.35782311166867,103.86214812609651,14942900
2022-08-03,103.57950592041016,104.02624244323947,101.84725331728296,103.4336287953533,14394500
2022-08-04,102.43988037109375,103.315122368562,101.21818363417832,102.88661695238581,18033900
2022-08-05,105.53968811035156,105.93172419585717,102.1572404683401,102.59485793934842,14174600
2022-08-08,104.25418090820312,106.39670097225427,104.09919166381499,105.98643368868454,10332500
2022-08-09,105.1932373046875,105.7493817013612,104.27241398727425,104.61886174429863,10233800
2022-08-10,107.9375,108.83098013248042,107.12607750134782,107.54546386367775,12847300
2022-08-11,109.5329818725586,110.49939350865196,108.77625991503429,109.31417313445912,11684900
2022-08-12,111.3472900390625,111.45669789077503,108.89479155979754,110.01619247768109,9906700
2022-08-15,111.6481704711914,111.885217368511,109.95238681306967,110.44471177405394,8456200
2022-08-16,112.71487426757812,113.27101876022893,111.11026726315505,111.49318436949653,9555000
2022-08-17,111.76668548583984,112.28636760700563,110.94615087639019,111.50229532862933,8149300
2022-08-18,110.90057373046875,111.65729585907094,109.9068116469212,111.4475991772898,9531800
2022-08-19,108.15630340576172,110.3079425186389,107.68221661490286,109.9706138068486,13464500
2022-08-22,106.36934661865234,106.81609012568435,105.3026461581319,106.44228518581733,8967600
2022-08-23,105.32088470458984,106.93461757615913,105.19324568100646,106.38759219568678,7607000
2022-08-24,105.57616424560547,106.13230865779181,104.34534850846225,105.11118956614703,9771300
2022-08-25,108.08338928222656,108.25660971832643,105.46677505941246,105.90439959208817,10758900
2022-08-26,104.54593658447266,109.39624058382452,104.48211706957878,108.91303469165574,11276200
2022-08-29,104.29065704345703,104.71916247557431,103.44276524002221,103.93509018612681,8117300
2022-08-30,104.30886840820312,105.3755687065685,103.35156898814996,104.8467746087143,10745400
2022-08-31,103.68891906738281,104.87413946796919,103.33334529582191,104.3727024754996,10738300
2022-09-01,104.4000473022461,104.50944819017472,102.02959966780205,103.28775856961052,9979800
2022-09-02,103.6706771850586,107.08047504214612,103.19659043319253,105.6399766677429,10666600
2022-09-06,103.69803619384766,104.61886650900324,102.17548006742352,104.23594945130463,9751900
2022-09-07,105.6673355102539,105.8587940384996,102.80456273510525,103.1418914466694,10647900
2022-09-08,108.12896728515625,108.30219467162539,104.50947202682278,105.1020858095489,11435000
2022-09-09,108.64863586425781,109.45094627409702,108.19278020623292,108.62128563770517,9299700
2022-09-12,109.93415832519531,110.81851946429879,109.21390551041831,109.97062761457961,8614600
2022-09-13,106.11407470703125,108.42070311911871,105.55793027299376,107.64574992677623,12904600
2022-09-14,105.867919921875,107.43605753368846,104.73739288822108,106.39670719576539,9345700
2022-09-15,107.46341705322266,108.84009615439363,105.53970558898975,105.86792222450472,10821400
2022-09-16,106.74315643310547,107.03490375928382,105.18413100673314,107.02578469902062,14844100
2022-09-19,107.7278060913086,108.24748123258331,105.31176985507157,105.75850642596968,8201300
2022-09-20,105.603515625,107.29929910434645,104.51857701299748,107.04402106759404,9619000
2022-09-21,102.55841064453125,106.30554495291823,102.49459112650202,106.25084449626627,12606300
2022-09-22,101.39140319824219,103.5703924416045,101.26376418484223,103.36981486174612,11684500
2022-09-23,99.50416564941406,100.5982163712799,97.69898126275494,100.33382622887612,18138600
2022-09-26,97.36164855957031,99.93267409446803,96.6960962637023,98.46481837518832,15753600
2022-09-27,96.5046615600586,98.61983197664757,95.41061053471513,98.23691481335804,12793600
2022-09-28,98.4556884765625,99.13035975859935,96.31316859263455,96.59579683285273,12762600
2022-09-29,96.78726959228516,97.80838174007948,95.18265584543074,97.50751535833088,12713900
2022-09-30,95.27384185791016,98.11838394665754,95.18267210853747,96.69610942438085,15973400
2022-10-03,98.21866607666016,98.79304171886318,95.2373660887453,96.29495458578577,12248100
2022-10-04,102.81366729736328,103.01424487104165,100.16059136537436,100.84437475429372,16013600
2022-10-05,101.54426574707031,102.05938977299623,100.10927337882613,100.9555505694297,10943500
2022-10-06,99.47456359863281,101.36029653834461,99.2905927343852,100.68878954956745,11521400
2022-10-07,97.48765563964844,99.07902403370649,96.83454290299183,98.9042467927951,11681100
2022-10-10,96.57695007324219,98.7110437893665,96.14461094237464,98.17752562386292,8931700
2022-10-11,93.78977966308594,96.16304177997259,93.68859357932449,96.00666583890084,12739700
2022-10-12,95.30755615234375,96.3378111859489,93.16426130589896,93.64259675715924,13181000
2022-10-13,100.60600280761719,101.0935319046176,93.60580418327433,93.80817634083039,22398700
2022-10-14,102.28016662597656,106.00562932530556,101.84782736783814,102.98846218515489,33387100
2022-10-17,106.57593536376953,107.63378524849804,105.15933742514736,106.16199746098077,22276300
