Date,Close,High,Low,Open,Volume
2021-07-06,51.0639762878418,52.220549484981696,50.67290676179751,52.21223020744258,22110800
2021-07-07,50.26518249511719,51.43007791590008,49.60784860518849,50.905874659139315,21671400
2021-07-08,50.04053497314453,50.514813156599956,49.34992065344563,49.466409586352526,18935900
2021-07-09,50.947479248046875,51.130535065621814,50.12373441712919,50.50648460470882,20086000
2021-07-12,50.897552490234375,51.17213620808229,50.0571659588615,50.2735020486724,21809400
2021-07-13,50.6562614440918,51.18046159222409,50.34839423750419,50.756108637914366,17147300
2021-07-14,49.5329704284668,51.363519310842754,49.39152049653449,50.89756043242982,21573600
2021-07-15,49.05037307739258,49.67442361737445,48.90060069387011,49.233425744076,15851100
2021-07-16,47.6941032409668,49.30831285859084,47.55265330615138,49.24174911693806,27049500
2021-07-19,46.0549201965332,46.76217925087091,45.430869770162374,46.29622045651023,37969100
2021-07-20,46.5624885559082,47.095011156762965,45.788665659639534,46.17973833330447,26756100
2021-07-21,48.06020736694336,48.50952448489259,47.286387673699636,47.311348677779606,20908700
2021-07-22,47.51936340332031,48.043566684362155,47.14493248829043,48.03524423398104,13493800
2021-07-23,47.461124420166016,47.66914126649485,46.986846264463104,47.66914126649485,14088200
2021-07-26,48.659297943115234,48.80075104225575,47.42783865369887,47.56096930190375,18387600
2021-07-27,48.11845397949219,48.26822317488082,47.602569962823424,48.26822317488082,16861400
2021-07-28,48.44295883178711,48.7841062950778,47.943716551354626,48.259903011553384,16855300
2021-07-29,49.033729553222656,49.36655776532603,48.72586552018233,49.091974014227986,18607800
2021-07-30,47.90211868286133,48.992128090378124,47.69410183842504,48.992128090378124,28652800
2021-08-02,47.91044998168945,49.14190954727415,47.76067757211023,47.88548579736909,20873800
2021-08-03,48.426326751708984,48.60106015632963,47.36960069782126,47.90212336376159,18208200
2021-08-04,47.29471206665039,48.16006294133154,47.26975105987017,47.585934392704004,20868300
2021-08-05,47.5942497253418,48.01028337123799,47.28638571612236,47.53600526884311,15180200
2021-08-06,48.143409729003906,48.31814308295886,47.86882602357365,47.97699565062962,14888500
2021-08-09,47.5942497253418,47.86051100478858,47.28638571612236,47.53600526884311,17828200
2021-08-10,48.409671783447266,48.55944413904666,47.677451730970716,47.77729891000878,16340200
2021-08-11,48.55112838745117,48.67593975903142,48.02692824461821,48.41799773900526,18278600
2021-08-12,48.441322326660156,48.812975345941325,48.03588530554826,48.48355796767085,19225500
2021-08-13,47.951419830322266,48.204817562382686,47.55442800941384,48.171030338874104,20063000
2021-08-16,47.25035095214844,47.377051433291314,46.68442943986496,47.31792540132519,16959500
2021-08-17,46.92937469482422,47.554422141977525,46.456363290446824,46.878693865814526,16243700
2021-08-18,45.941123962402344,47.14054458916184,45.87355273924616,46.81112400159717,21890500
2021-08-19,44.53898620605469,45.366753823587885,44.00684872973803,45.16403693307565,30923500
2021-08-20,44.54743194580078,44.885294483727385,44.015294501461184,44.15044016105717,16918300
2021-08-23,46.38034439086914,46.50704485433213,45.56947044666061,45.56947044666061,21632600
2021-08-24,46.76044464111328,47.174326825550516,46.464811287245624,46.70131861476511,17915600
2021-08-25,46.84492111206055,47.10676730961149,46.34657075035235,46.659097792563095,13270300
2021-08-26,46.2114143371582,46.91248469280283,46.143843115408856,46.62529975058273,11842600
2021-08-27,47.10675811767578,47.47840790627829,46.79423435857533,46.79423435857533,15822500
2021-08-30,46.591514587402344,47.588215123729775,46.55772736397128,47.5037502872791,14086100
2021-08-31,46.050933837890625,46.718217029148235,46.00025300061243,46.397244837307206,27104100
2021-09-01,45.41744613647461,46.25365915991128,45.27385201578559,46.025603405975964,21644100
2021-09-02,46.523948669433594,46.996956962914346,45.83977181648522,45.85666543012772,23293300
2021-09-03,46.34656524658203,46.72666348107399,46.118506305886854,46.557730574396764,13840000
2021-09-07,46.076271057128906,46.684428194994496,46.00869983188106,46.17762950606417,14354400
2021-09-08,45.6539421081543,46.60841026863694,45.62015488322301,46.27899288087467,18756700
2021-09-09,45.68772888183594,46.45637051973187,45.02044569560565,45.29073704813211,19110800
2021-09-10,45.59482192993164,46.65064867864845,45.56948311904324,46.61686144937891,15123700
2021-09-13,46.768890380859375,47.24190181928829,46.135394472203224,46.1607364995957,22052300
2021-09-14,46.10161209106445,47.10675780812125,45.958018004555235,47.039183362204696,19940300
2021-09-15,47.65578079223633,47.74869403477542,46.71820961728897,46.76888722440004,23240900
2021-09-16,47.14898681640625,47.68956945614138,46.87869549653868,47.68956945614138,17907200
2021-09-17,46.591514587402344,47.9345261085807,46.54083375225575,46.74355387071513,30000400
2021-09-20,45.34986877441406,45.755305854111946,44.73326634765723,45.425888428240384,27555100
2021-09-21,45.30763626098633,46.04249076512132,44.978218835757794,45.92423868653954,19696800
2021-09-22,46.63374710083008,47.22501062357278,45.92423151796423,45.974912353214286,25690600
2021-09-23,48.2132682800293,48.34841395838572,46.69287537086061,46.81112743665659,23069400
2021-09-24,48.644039154052734,48.838310845462956,47.875397582765856,47.89229119360068,22328600
2021-09-27,50.08841323852539,50.51074387834791,49.682976210951026,49.70831501825971,32972200
2021-09-28,50.61209487915039,51.0851062860858,50.265783934361124,50.59520449151574,37619300
2021-09-29,50.57831573486328,50.84015865597071,49.87724536207145,50.5445285120988,23422800
2021-09-30,49.682987213134766,50.82327890431972,49.67454201620406,50.781046475410605,31289600
2021-10-01,51.465213775634766,51.515894614101654,50.18132820028503,50.18132820028503,24407300
2021-10-04,52.13249206542969,52.428122206618184,51.482102532688124,51.794626285105515,33946700
2021-10-05,52.04802703857422,52.960262765267125,51.54123156071842,52.80822347748497,29641600
2021-10-06,51.09355545043945,51.62568966614397,50.4685047686237,51.076661840430745,25284900
2021-10-07,51.23714828491211,51.59190766456895,50.797924074070046,51.194915869319495,19513600
2021-10-08,52.52103805541992,52.72375495594091,51.73550281611528,51.73550281611528,22186900
2021-10-11,51.99736022949219,53.26435240954887,51.946679382323936,53.23901037490087,22121500
2021-10-12,51.7270622253418,52.35210981673149,51.39764159395134,52.005798793900084,20198600
2021-10-13,51.583473205566406,51.853764605046365,50.85706386116616,51.33852061787281,14991700
2021-10-14,52.36899948120117,52.554825994311905,51.66792907055764,52.12404693612376,18594500
2021-10-15,52.86735153198242,53.272788574205364,52.74065104660711,52.98560359986488,16092600
2021-10-18,52.84200668334961,53.33190851173693,52.59705415809254,53.28967609548184,18282800
